Date,Stock,Gain,Total
2021-06-08,,,3689.390000000002
2021-06-09,WMT,-19.5,3669.890000000002
2021-06-10,,,3669.890000000002
2021-06-11,CAT,-80.48000000000002,3589.410000000002
2021-06-12,,,3589.410000000002
2021-06-13,CAT,-189.4399999999996,3399.9700000000025
2021-06-14,,,3399.9700000000025
2021-06-15,,,3399.9700000000025
2021-06-16,,,3399.9700000000025
2021-06-17,,,3399.9700000000025
2021-06-18,,,3399.9700000000025
2021-06-19,,,3399.9700000000025
2021-06-20,,,3399.9700000000025
2021-06-21,,,3399.9700000000025
2021-06-22,CAT,91.94999999999992,3491.9200000000023
2021-06-23,,,3491.9200000000023
2021-06-24,,,3491.9200000000023
2021-06-25,,,3491.9200000000023
2021-06-26,MCD,-19.94999999999976,3471.9700000000025
2021-06-27,,,3471.9700000000025
2021-06-28,,,3471.9700000000025
2021-06-29,,,3471.9700000000025
2021-06-30,BA,53.20000000000016,3525.170000000003
2021-07-01,,,3525.170000000003
2021-07-02,CAT,16.799999999999727,3541.9700000000025
2021-07-03,,,3541.9700000000025
2021-07-04,,,3541.9700000000025
2021-07-05,,,3541.9700000000025
2021-07-06,,,3541.9700000000025
2021-07-07,AMGN,-6.020000000000096,3535.9500000000025
2021-07-08,,,3535.9500000000025
2021-07-09,TRV,110.63000000000004,3646.5800000000027
2021-07-10,,,3646.5800000000027
2021-07-11,MRK,-20.239999999999892,3626.340000000003
2021-07-12,,,3626.340000000003
2021-07-13,,,3626.340000000003
2021-07-14,BA,-84.89999999999995,3541.440000000003
2021-07-15,,,3541.440000000003
2021-07-16,,,3541.440000000003
2021-07-17,,,3541.440000000003
2021-07-18,,,3541.440000000003
2021-07-19,,,3541.440000000003
2021-07-20,,,3541.440000000003
2021-07-21,,,3541.440000000003
2021-07-22,,,3541.440000000003
2021-07-23,MMM,24.14000000000027,3565.580000000003
2021-07-24,,,3565.580000000003
2021-07-25,AXP,-11.399999999999864,3554.180000000003
2021-07-26,,,3554.180000000003
2021-07-27,,,3554.180000000003
2021-07-28,WBA,21.749999999999936,3575.930000000003
2021-07-29,,,3575.930000000003
2021-07-30,AMGN,-118.57999999999998,3457.350000000003
2021-07-31,,,3457.350000000003
2021-08-01,,,3457.350000000003
2021-08-02,,,3457.350000000003
2021-08-03,,,3457.350000000003
2021-08-04,,,3457.350000000003
2021-08-05,,,3457.350000000003
2021-08-06,,,3457.350000000003
2021-08-07,VZ,-6.200000000000088,3451.150000000003
2021-08-08,,,3451.150000000003
2021-08-09,,,3451.150000000003
2021-08-10,,,3451.150000000003
2021-08-11,MCD,29.40000000000032,3480.550000000003
2021-08-12,,,3480.550000000003
2021-08-13,V,12.900000000000205,3493.450000000003
2021-08-14,,,3493.450000000003
2021-08-15,,,3493.450000000003
2021-08-16,,,3493.450000000003
2021-08-17,,,3493.450000000003
2021-08-18,DIS,-20.710000000000065,3472.740000000003
2021-08-19,,,3472.740000000003
2021-08-20,BA,8.159999999999854,3480.900000000003
2021-08-21,,,3480.900000000003
2021-08-22,,,3480.900000000003
2021-08-23,,,3480.900000000003
2021-08-24,VZ,-25.42000000000023,3455.4800000000027
2021-08-25,,,3455.4800000000027
2021-08-26,AMGN,17.849999999999966,3473.3300000000027
2021-08-27,,,3473.3300000000027
2021-08-28,,,3473.3300000000027
2021-08-29,HON,11.550000000000152,3484.880000000003
2021-08-30,,,3484.880000000003
2021-08-31,,,3484.880000000003
2021-09-01,,,3484.880000000003
2021-09-02,BA,40.65000000000012,3525.530000000003
2021-09-03,,,3525.530000000003
2021-09-04,WBA,0.0,3525.530000000003
2021-09-05,,,3525.530000000003
2021-09-06,,,3525.530000000003
2021-09-07,,,3525.530000000003
2021-09-08,MMM,41.57999999999953,3567.1100000000024
2021-09-09,,,3567.1100000000024
2021-09-10,AMGN,40.79999999999973,3607.910000000002
2021-09-11,,,3607.910000000002
2021-09-12,,,3607.910000000002
2021-09-13,,,3607.910000000002
2021-09-14,,,3607.910000000002
2021-09-15,,,3607.910000000002
2021-09-16,,,3607.910000000002
2021-09-17,BA,0.0,3607.910000000002
2021-09-18,,,3607.910000000002
2021-09-19,,,3607.910000000002
2021-09-20,,,3607.910000000002
2021-09-21,AMGN,-23.52000000000044,3584.3900000000017
2021-09-22,,,3584.3900000000017
2021-09-23,,,3584.3900000000017
2021-09-24,UNH,-7.599999999999909,3576.790000000002
2021-09-25,,,3576.790000000002
2021-09-26,KO,-57.41999999999983,3519.370000000002
2021-09-27,,,3519.370000000002
2021-09-28,,,3519.370000000002
2021-09-29,,,3519.370000000002
2021-09-30,,,3519.370000000002
2021-10-01,,,3519.370000000002
2021-10-02,,,3519.370000000002
2021-10-03,MRK,73.09999999999951,3592.4700000000016
2021-10-04,,,3592.4700000000016
2021-10-05,,,3592.4700000000016
2021-10-06,V,35.67999999999984,3628.1500000000015
2021-10-07,,,3628.1500000000015
2021-10-08,MMM,-17.000000000000455,3611.150000000001
2021-10-09,,,3611.150000000001
2021-10-10,VZ,-64.98999999999992,3546.160000000001
2021-10-11,,,3546.160000000001
2021-10-12,,,3546.160000000001
2021-10-13,,,3546.160000000001
2021-10-14,,,3546.160000000001
2021-10-15,,,3546.160000000001
2021-10-16,,,3546.160000000001
2021-10-17,,,3546.160000000001
2021-10-18,,,3546.160000000001
2021-10-19,MRK,105.29999999999951,3651.460000000001
2021-10-20,,,3651.460000000001
2021-10-21,V,-17.699999999999676,3633.760000000001
2021-10-22,,,3633.760000000001
2021-10-23,BA,-1.6999999999999034,3632.0600000000013
2021-10-24,,,3632.0600000000013
2021-10-25,,,3632.0600000000013
2021-10-26,,,3632.0600000000013
2021-10-27,MCD,212.4000000000004,3844.460000000002
2021-10-28,,,3844.460000000002
2021-10-29,,,3844.460000000002
2021-10-30,,,3844.460000000002
2021-10-31,,,3844.460000000002
2021-11-01,,,3844.460000000002
2021-11-02,,,3844.460000000002
2021-11-03,TRV,34.320000000000164,3878.780000000002
2021-11-04,,,3878.780000000002
2021-11-05,V,142.01999999999975,4020.800000000002
2021-11-06,,,4020.800000000002
2021-11-07,GS,-15.569999999999652,4005.2300000000023
2021-11-08,,,4005.2300000000023
2021-11-09,,,4005.2300000000023
2021-11-10,,,4005.2300000000023
2021-11-11,AAPL,150.39000000000058,4155.620000000003
2021-11-12,,,4155.620000000003
2021-11-13,,,4155.620000000003
2021-11-14,,,4155.620000000003
2021-11-15,,,4155.620000000003
2021-11-16,,,4155.620000000003
2021-11-17,,,4155.620000000003
2021-11-18,,,4155.620000000003
2021-11-19,TRV,-91.0,4064.6200000000026
2021-11-20,,,4064.6200000000026
2021-11-21,TRV,112.84000000000007,4177.460000000003
2021-11-22,,,4177.460000000003
2021-11-23,,,4177.460000000003
2021-11-24,DIS,-78.83999999999966,4098.6200000000035
2021-11-25,,,4098.6200000000035
2021-11-26,,,4098.6200000000035
2021-11-27,,,4098.6200000000035
2021-11-28,AMGN,1.5999999999996817,4100.220000000003
2021-11-29,,,4100.220000000003
2021-11-30,,,4100.220000000003
2021-12-01,,,4100.220000000003
2021-12-02,,,4100.220000000003
2021-12-03,,,4100.220000000003
2021-12-04,CRM,6.450000000000102,4106.670000000003
2021-12-05,,,4106.670000000003
2021-12-06,,,4106.670000000003
2021-12-07,,,4106.670000000003
2021-12-08,INTC,-63.96000000000002,4042.7100000000028
2021-12-09,,,4042.7100000000028
2021-12-10,NKE,23.04000000000019,4065.7500000000027
2021-12-11,,,4065.7500000000027
2021-12-12,CRM,-196.4999999999995,3869.250000000003
2021-12-13,,,3869.250000000003
2021-12-14,,,3869.250000000003
2021-12-15,,,3869.250000000003
2021-12-16,,,3869.250000000003
2021-12-17,,,3869.250000000003
2021-12-18,,,3869.250000000003
2021-12-19,,,3869.250000000003
2021-12-20,HD,22.41000000000008,3891.660000000003
2021-12-21,,,3891.660000000003
2021-12-22,,,3891.660000000003
2021-12-23,TRV,-0.999999999999801,3890.660000000003
2021-12-24,,,3890.660000000003
2021-12-25,,,3890.660000000003
2021-12-26,,,3890.660000000003
2021-12-27,JPM,21.600000000000136,3912.260000000003
2021-12-28,,,3912.260000000003
2021-12-29,,,3912.260000000003
2021-12-30,,,3912.260000000003
2021-12-31,,,3912.260000000003
