Date,Stock,Gain,Total
2021-04-05,KO,37.05000000000002,3468.540000000002
2021-04-06,,,3468.540000000002
2021-04-07,,,3468.540000000002
2021-04-08,,,3468.540000000002
2021-04-09,,,3468.540000000002
2021-04-10,,,3468.540000000002
2021-04-11,,,3468.540000000002
2021-04-12,,,3468.540000000002
2021-04-13,,,3468.540000000002
2021-04-14,,,3468.540000000002
2021-04-15,,,3468.540000000002
2021-04-16,JNJ,127.89000000000009,3596.4300000000017
2021-04-17,,,3596.4300000000017
2021-04-18,,,3596.4300000000017
2021-04-19,,,3596.4300000000017
2021-04-20,,,3596.4300000000017
2021-04-21,,,3596.4300000000017
2021-04-22,VZ,-111.02,3485.4100000000017
2021-04-23,,,3485.4100000000017
2021-04-24,,,3485.4100000000017
2021-04-25,,,3485.4100000000017
2021-04-26,,,3485.4100000000017
2021-04-27,,,3485.4100000000017
2021-04-28,,,3485.4100000000017
2021-04-29,WMT,105.75000000000044,3591.160000000002
2021-04-30,,,3591.160000000002
2021-05-01,,,3591.160000000002
2021-05-02,,,3591.160000000002
2021-05-03,,,3591.160000000002
2021-05-04,,,3591.160000000002
2021-05-05,,,3591.160000000002
2021-05-06,CRM,36.159999999999854,3627.320000000002
2021-05-07,,,3627.320000000002
2021-05-08,,,3627.320000000002
2021-05-09,,,3627.320000000002
2021-05-10,,,3627.320000000002
2021-05-11,,,3627.320000000002
2021-05-12,,,3627.320000000002
2021-05-13,,,3627.320000000002
2021-05-14,,,3627.320000000002
2021-05-15,,,3627.320000000002
2021-05-16,,,3627.320000000002
2021-05-17,VZ,-107.96999999999976,3519.350000000002
2021-05-18,,,3519.350000000002
2021-05-19,,,3519.350000000002
2021-05-20,,,3519.350000000002
2021-05-21,VZ,-18.299999999999827,3501.0500000000025
2021-05-22,,,3501.0500000000025
2021-05-23,,,3501.0500000000025
2021-05-24,,,3501.0500000000025
2021-05-25,,,3501.0500000000025
2021-05-26,,,3501.0500000000025
2021-05-27,,,3501.0500000000025
2021-05-28,,,3501.0500000000025
2021-05-29,,,3501.0500000000025
2021-05-30,,,3501.0500000000025
2021-05-31,,,3501.0500000000025
2021-06-01,HD,-115.7000000000005,3385.350000000002
2021-06-02,,,3385.350000000002
2021-06-03,,,3385.350000000002
2021-06-04,,,3385.350000000002
2021-06-05,,,3385.350000000002
2021-06-06,,,3385.350000000002
2021-06-07,,,3385.350000000002
2021-06-08,,,3385.350000000002
2021-06-09,,,3385.350000000002
2021-06-10,,,3385.350000000002
2021-06-11,CAT,-119.9799999999999,3265.370000000002
2021-06-12,,,3265.370000000002
2021-06-13,,,3265.370000000002
2021-06-14,,,3265.370000000002
2021-06-15,,,3265.370000000002
2021-06-16,,,3265.370000000002
2021-06-17,,,3265.370000000002
2021-06-18,CAT,148.35000000000022,3413.7200000000025
2021-06-19,,,3413.7200000000025
2021-06-20,,,3413.7200000000025
2021-06-21,,,3413.7200000000025
2021-06-22,,,3413.7200000000025
2021-06-23,,,3413.7200000000025
2021-06-24,,,3413.7200000000025
2021-06-25,,,3413.7200000000025
2021-06-26,MCD,16.94000000000011,3430.6600000000026
2021-06-27,,,3430.6600000000026
2021-06-28,,,3430.6600000000026
2021-06-29,,,3430.6600000000026
2021-06-30,,,3430.6600000000026
2021-07-01,,,3430.6600000000026
2021-07-02,,,3430.6600000000026
2021-07-03,,,3430.6600000000026
2021-07-04,,,3430.6600000000026
2021-07-05,,,3430.6600000000026
2021-07-06,,,3430.6600000000026
2021-07-07,,,3430.6600000000026
2021-07-08,BA,109.34000000000005,3540.0000000000027
2021-07-09,,,3540.0000000000027
2021-07-10,,,3540.0000000000027
2021-07-11,MRK,-81.8999999999997,3458.100000000003
2021-07-12,,,3458.100000000003
2021-07-13,,,3458.100000000003
2021-07-14,,,3458.100000000003
2021-07-15,,,3458.100000000003
2021-07-16,,,3458.100000000003
2021-07-17,,,3458.100000000003
2021-07-18,,,3458.100000000003
2021-07-19,,,3458.100000000003
2021-07-20,,,3458.100000000003
2021-07-21,,,3458.100000000003
2021-07-22,VZ,-10.370000000000104,3447.730000000003
2021-07-23,,,3447.730000000003
2021-07-24,,,3447.730000000003
2021-07-25,,,3447.730000000003
2021-07-26,,,3447.730000000003
2021-07-27,,,3447.730000000003
2021-07-28,,,3447.730000000003
2021-07-29,,,3447.730000000003
2021-07-30,,,3447.730000000003
2021-07-31,,,3447.730000000003
2021-08-01,,,3447.730000000003
2021-08-02,VZ,-12.810000000000052,3434.9200000000033
2021-08-03,,,3434.9200000000033
2021-08-04,,,3434.9200000000033
2021-08-05,,,3434.9200000000033
2021-08-06,,,3434.9200000000033
2021-08-07,,,3434.9200000000033
2021-08-08,,,3434.9200000000033
2021-08-09,,,3434.9200000000033
2021-08-10,,,3434.9200000000033
2021-08-11,,,3434.9200000000033
2021-08-12,,,3434.9200000000033
2021-08-13,V,-6.019999999999698,3428.9000000000037
2021-08-14,,,3428.9000000000037
2021-08-15,,,3428.9000000000037
2021-08-16,,,3428.9000000000037
2021-08-17,,,3428.9000000000037
2021-08-18,,,3428.9000000000037
2021-08-19,,,3428.9000000000037
2021-08-20,,,3428.9000000000037
2021-08-21,,,3428.9000000000037
2021-08-22,,,3428.9000000000037
2021-08-23,,,3428.9000000000037
2021-08-24,VZ,-7.930000000000156,3420.9700000000034
2021-08-25,,,3420.9700000000034
2021-08-26,,,3420.9700000000034
2021-08-27,,,3420.9700000000034
2021-08-28,,,3420.9700000000034
2021-08-29,,,3420.9700000000034
2021-08-30,,,3420.9700000000034
2021-08-31,,,3420.9700000000034
2021-09-01,,,3420.9700000000034
2021-09-02,,,3420.9700000000034
2021-09-03,,,3420.9700000000034
2021-09-04,WBA,-121.43999999999976,3299.530000000004
2021-09-05,,,3299.530000000004
2021-09-06,,,3299.530000000004
2021-09-07,,,3299.530000000004
2021-09-08,,,3299.530000000004
2021-09-09,,,3299.530000000004
2021-09-10,,,3299.530000000004
2021-09-11,,,3299.530000000004
2021-09-12,MMM,-104.2100000000004,3195.3200000000033
2021-09-13,,,3195.3200000000033
2021-09-14,,,3195.3200000000033
2021-09-15,,,3195.3200000000033
2021-09-16,,,3195.3200000000033
2021-09-17,,,3195.3200000000033
2021-09-18,,,3195.3200000000033
2021-09-19,,,3195.3200000000033
2021-09-20,,,3195.3200000000033
2021-09-21,,,3195.3200000000033
2021-09-22,,,3195.3200000000033
2021-09-23,CAT,138.4000000000001,3333.7200000000034
2021-09-24,,,3333.7200000000034
2021-09-25,,,3333.7200000000034
2021-09-26,,,3333.7200000000034
2021-09-27,,,3333.7200000000034
2021-09-28,,,3333.7200000000034
2021-09-29,NKE,144.09999999999962,3477.820000000003
2021-09-30,,,3477.820000000003
2021-10-01,,,3477.820000000003
2021-10-02,,,3477.820000000003
2021-10-03,,,3477.820000000003
2021-10-04,,,3477.820000000003
2021-10-05,,,3477.820000000003
2021-10-06,,,3477.820000000003
2021-10-07,,,3477.820000000003
2021-10-08,,,3477.820000000003
2021-10-09,VZ,-124.15000000000023,3353.670000000003
2021-10-10,,,3353.670000000003
2021-10-11,,,3353.670000000003
2021-10-12,,,3353.670000000003
2021-10-13,,,3353.670000000003
2021-10-14,JPM,112.20000000000029,3465.870000000003
2021-10-15,,,3465.870000000003
2021-10-16,,,3465.870000000003
2021-10-17,TRV,148.0600000000004,3613.9300000000035
2021-10-18,,,3613.9300000000035
2021-10-19,,,3613.9300000000035
2021-10-20,,,3613.9300000000035
2021-10-21,,,3613.9300000000035
2021-10-22,,,3613.9300000000035
2021-10-23,,,3613.9300000000035
2021-10-24,BA,-3.199999999999818,3610.7300000000037
2021-10-25,,,3610.7300000000037
2021-10-26,,,3610.7300000000037
2021-10-27,,,3610.7300000000037
2021-10-28,,,3610.7300000000037
2021-10-29,,,3610.7300000000037
2021-10-30,,,3610.7300000000037
2021-10-31,,,3610.7300000000037
2021-11-01,,,3610.7300000000037
2021-11-02,,,3610.7300000000037
2021-11-03,,,3610.7300000000037
2021-11-04,,,3610.7300000000037
2021-11-05,V,134.12999999999977,3744.8600000000033
2021-11-06,,,3744.8600000000033
2021-11-07,GS,-35.91000000000008,3708.9500000000035
2021-11-08,,,3708.9500000000035
2021-11-09,,,3708.9500000000035
2021-11-10,,,3708.9500000000035
2021-11-11,,,3708.9500000000035
2021-11-12,,,3708.9500000000035
2021-11-13,,,3708.9500000000035
2021-11-14,,,3708.9500000000035
2021-11-15,,,3708.9500000000035
2021-11-16,,,3708.9500000000035
2021-11-17,,,3708.9500000000035
2021-11-18,GS,133.10999999999967,3842.060000000003
2021-11-19,,,3842.060000000003
2021-11-20,,,3842.060000000003
2021-11-21,,,3842.060000000003
2021-11-22,,,3842.060000000003
2021-11-23,,,3842.060000000003
2021-11-24,,,3842.060000000003
2021-11-25,MMM,-159.39000000000007,3682.6700000000033
2021-11-26,,,3682.6700000000033
2021-11-27,,,3682.6700000000033
2021-11-28,,,3682.6700000000033
2021-11-29,,,3682.6700000000033
2021-11-30,,,3682.6700000000033
2021-12-01,,,3682.6700000000033
2021-12-02,GS,115.37999999999994,3798.0500000000034
2021-12-03,,,3798.0500000000034
2021-12-04,,,3798.0500000000034
2021-12-05,,,3798.0500000000034
2021-12-06,,,3798.0500000000034
2021-12-07,,,3798.0500000000034
2021-12-08,INTC,-150.48000000000025,3647.5700000000033
2021-12-09,,,3647.5700000000033
2021-12-10,,,3647.5700000000033
2021-12-11,CRM,-135.7199999999996,3511.8500000000035
2021-12-12,,,3511.8500000000035
2021-12-13,,,3511.8500000000035
2021-12-14,,,3511.8500000000035
2021-12-15,,,3511.8500000000035
2021-12-16,VZ,151.80000000000018,3663.6500000000037
2021-12-17,,,3663.6500000000037
2021-12-18,HD,144.9899999999996,3808.6400000000035
2021-12-19,,,3808.6400000000035
2021-12-20,,,3808.6400000000035
2021-12-21,,,3808.6400000000035
2021-12-22,,,3808.6400000000035
2021-12-23,,,3808.6400000000035
2021-12-24,,,3808.6400000000035
2021-12-25,,,3808.6400000000035
2021-12-26,,,3808.6400000000035
2021-12-27,,,3808.6400000000035
2021-12-28,,,3808.6400000000035
2021-12-29,,,3808.6400000000035
2021-12-30,,,3808.6400000000035
2021-12-31,,,3808.6400000000035
